"INSPECTION_ID","FACILITYID","INSPECTION_DATE","REQUIRE_REINSPECTION","CERTIFIED_FOOD_HANDLER","INSPECTION_TYPE","CHARGE_REVOCKED","Actions","CHARGE_DATE"
"{53128F75-26E8-4E02-8D20-5E9E7F19A0AA}","874E94BF-B439-419B-96AB-484053FD3FD8","2015/05/07","N","No","Re-inspection","","",""
"{E9BBA360-3E6C-488A-A070-5E9FC2D94A86}","F10BBE20-9AD1-49D3-B9A4-16B6D481265F","2014/03/05","N","No","Compliance Inspection","","",""
"{EB262905-E616-4DD7-B28E-5EA09F689BCC}","FEDBC688-D107-47C8-94FC-53FAD77C3341","2013/11/27","N","No","Compliance Inspection","","",""
"{E60956D7-A535-4EC3-920F-5EA5BF4354BA}","1D92EAF7-7900-4DAC-8882-915205053326","2015/07/13","N","No","Compliance Inspection","","",""
"{2A5BBE18-D04B-40D0-81BA-5EA9E6D7A1DE}","C05533D9-4CE4-4D99-8601-8F51FEC15124","2014/02/19","N","No","Compliance Inspection","","",""
"{0C755759-83A3-44AB-8AEA-5EAC5E5C137E}","D4826CB1-6934-4176-AE81-BD714293F78B","2014/01/09","N","No","Compliance Inspection","","",""
"{ADC68AD1-81B5-4191-BDE8-5EB84F2C3C24}","1850E644-E2BB-4E57-8DEE-7109542CF30C","2014/08/26","N","Yes","Compliance Inspection","","",""
"{7EDDFD6F-7A60-4BFF-B9D2-5EBAA6EB8D9E}","E8FDE39A-1734-499D-BE7B-7B590C498A8E","2014/01/16","N","Yes","Compliance Inspection","","",""
"{CA714880-E762-4316-ADBA-5EBB533345A5}","EF696491-9923-45C9-B71F-7B36B974CC3C","2014/04/24","N","Yes","Compliance Inspection","","",""
"{6C5F84A5-E7B1-4F97-B934-5EBBE453899E}","8DF2E891-28DC-462B-927F-7871C50F2D47","2014/12/03","N","Yes","Compliance Inspection","","",""
"{1AB7922E-12AC-4097-9E1D-5EBDDB8B6B58}","E481986C-E2E1-407A-8A41-A9441D4A10CB","2015/08/05","N","No","Compliance Inspection","","",""
"{06795CDF-3289-487C-92B5-5EC218052198}","9AA371AF-4371-4577-BADE-280377E0D0FB","2014/06/20","N","No","Re-inspection","","",""
"{285A6197-E078-416F-9FF9-5EC7C4B9466C}","43A888DE-8BBD-439E-BD8D-6A5539B29130","2015/08/18","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{9359B3E2-2D7B-4DFD-987B-5ED25E595694}","5FCF887B-75BB-465E-9957-F5805479087C","2015/04/28","N","No","Compliance Inspection","","",""
"{7B380BEF-7C55-4E0B-B5E8-5EDA331B9A6E}","1065904F-A111-484C-AE0E-7B87D7252D13","2015/07/09","N","No","Compliance Inspection","","",""
"{A3750486-7954-4C73-A149-5EDD36CA7960}","58E931B3-9D8A-4B09-A848-479503B06B30","2014/11/26","N","No","Compliance Inspection","","",""
"{CD1140C5-59CA-4688-B332-5EE121B683BD}","43C0AB58-1DDA-4B14-8658-533EAEE7562B","2015/07/21","Y","No","Compliance Inspection","","Re-inspection Required",""
"{5E05AD03-DD83-4F65-8795-5EE1EC22757B}","13445C73-D964-422A-802E-15D1EC8D0F9D","2014/06/25","N","No","Compliance Inspection","","",""
"{35597873-295E-44C7-ACD8-5EEE537B4754}","25E98DD2-CA54-4C90-9122-34E4481A12C1","2015/06/24","N","Yes","Compliance Inspection","","",""
"{1521BFDA-225C-48DE-ABB4-5EEE67FA99C0}","B4701C96-C6BE-413F-A62A-57A78490F450","2015/04/07","Y","No","Re-inspection","","Re-inspection Required",""
"{9F3CE5A8-8467-4F78-8C74-5EF83C9FAAD1}","65DB4C46-3714-4FBA-B08A-E3C0A17B908A","2014/10/01","Y","No","Compliance Inspection","","Re-inspection Required",""
"{0A03CD78-6DCA-413B-8C7D-5EF84AF69EDA}","9CAC67F4-0729-4660-8ED7-A3389795777E","2014/09/25","N","Yes","Compliance Inspection","","",""
"{259D1124-D32D-448B-A779-5EF9CDD352B9}","B042BFEB-84DD-4767-9649-60073F46E4E8","2013/12/18","N","No","Re-inspection","","",""
"{FEB74C52-9242-425B-B8EE-5EFA43B48E97}","52F52715-B90A-4459-9DD0-DABDBEE1F098","2014/09/19","N","No","Re-inspection","","",""
"{D4B4D529-A331-426D-9D35-5F027CE2FB3B}","CA87716D-A281-406B-91C2-EF1CC5845B98","2013/12/11","N","No","Re-inspection","","",""
"{B5EA816C-E7C4-4120-B331-5F05981B6094}","B61036E2-A254-4F7B-A4D4-667C76DEE327","2015/03/25","N","Yes","Compliance Inspection","","",""
"{82C03FC6-4324-4BBB-88F0-5F0CC3EE4127}","2F04F9E2-4DFA-4420-B5F4-447A5EBEB80D","2014/07/23","N","Yes","Compliance Inspection","","",""
"{5971E230-1049-448F-B432-5F17BFA8CBEB}","E5ACA126-EE18-4341-B520-8856A95ACF69","2015/03/31","N","Yes","Compliance Inspection","","",""
"{3D397EE2-02F3-4065-A38F-5F1ADA669A6E}","9BC2439A-D77A-4F30-B68A-8608917F401B","2015/10/01","N","Yes","Compliance Inspection","","",""
"{8C023232-4A75-4E40-9A8F-5F20B20F1685}","4B280F56-4E23-43FD-B4BF-257BB9F75A36","2014/10/16","N","Yes","Compliance Inspection","","",""
"{C5748A9A-0068-4BE7-A4AC-5F28E95BEADA}","27734D8E-36FA-4245-B664-AF8155FCF4BE","2015/07/08","N","Yes","Compliance Inspection","","",""
"{2F7EBA35-2884-41CA-BF07-5F2E411B1398}","DABA300A-4CCB-480C-A683-B8FECDAFD90B","2015/07/10","N","Yes","Compliance Inspection","","",""
"{24D9FB0A-645F-45AB-8A0D-5F2F97641EFC}","14116927-830D-4957-846C-C24B6EF11F16","2015/06/15","Y","No","Compliance Inspection","","Re-inspection Required",""
"{0B940666-FFC5-437F-966E-5F326B6C15C0}","B10530AA-7300-406B-BA50-E4EEFDB33E9A","2013/12/16","N","Yes","Compliance Inspection","","",""
"{EE72821F-C16D-40F7-B8EA-5F35733D83D7}","28F5BD92-7CC3-4B5A-A2CC-1C02FE796756","2015/02/27","N","Yes","Compliance Inspection","","",""
"{6DB1AF48-CC5E-49BD-852F-5F3574045962}","7E172731-8958-4964-9D27-F3EDE94A3A21","2014/08/13","N","Yes","Compliance Inspection","","",""
"{2E487987-E965-4037-AAEA-5F38B6B71E16}","C3CB3D7D-05A4-4DFA-BC70-8EAF5E8BD350","2015/01/13","N","No","Compliance Inspection","","",""
"{D07FAC4F-0762-4BD8-BF66-5F38D1062347}","1CE2C47F-D4C5-4085-B534-626749F4D961","2015/03/04","N","No","Compliance Inspection","","",""
"{2EA0BEF1-A997-4F1B-A12F-5F3982A35178}","6CC578C3-15CC-45AA-8F77-4CF9980EF754","2014/02/26","N","Yes","Compliance Inspection","","",""
"{12879EA3-D66C-4178-9F3B-5F3D5BCC53DB}","BBC863CD-E6F2-4E9A-BF97-29146C08D210","2015/09/21","N","No","Compliance Inspection","","",""
"{8755D439-0FD9-4D8C-B356-5F46570FF393}","43A888DE-8BBD-439E-BD8D-6A5539B29130","2015/09/08","N","No","Re-inspection","","",""
"{C5E1D807-960A-45C3-8368-5F4C3E53C11F}","83C9358B-D9C0-4B53-9B2D-8B074372FEE5","2014/02/26","N","No","Compliance Inspection","","",""
"{05E3EB60-F45C-494E-B071-5F4D3A447942}","3FE747DD-FC55-4925-9C9A-7019F43262DC","2013/11/21","N","Yes","Compliance Inspection","","",""
"{198630EE-F869-467D-8F7B-5F54D9BBA5C3}","0BB0CF01-D0B8-4483-8745-157816B57206","2015/09/17","N","Yes","Compliance Inspection","","",""
"{DE0D1CC5-3AA8-445D-AA04-5F55700B2A88}","402EDEE9-F3A7-433A-8E7A-59802FAE08B5","2014/01/29","N","No","Compliance Inspection","","",""
"{109D8D5B-2B6C-40B6-92B1-5F5B2EA9646C}","0CB1CC26-C6F4-4181-A5F0-4BCBF93E0E89","2015/08/10","N","No","Compliance Inspection","","",""
"{EACB295A-D0D7-4465-9CBE-5F5CF464B0AA}","7F22E26C-E65E-4359-ABF4-ECA0212AE6CA","2015/06/22","N","No","Compliance Inspection","","",""
"{92E1377D-083F-4BA5-A513-5F602D3D3D3E}","4E0FCD0F-D6B0-4754-BC33-A47535FFF9FD","2014/05/28","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{9A673433-85A7-425C-97A4-5F67703FDCD2}","E7A3B9E5-0BB8-4F36-916A-EC2E93B70E82","2014/10/09","N","No","Compliance Inspection","","",""
"{EB9BE943-6130-4DEE-BC53-5F69BDB9BF49}","BE6F999C-9F30-4C32-8338-29385019BBD3","2014/06/03","Y","No","Compliance Inspection","","Re-inspection Required",""
"{AB03606F-57BA-4CF7-8261-5F6A6B20C508}","60A73012-2A56-46CF-AEDC-DED5C8D5E279","2015/07/23","N","Yes","Compliance Inspection","","",""
"{5EA3D35A-6D40-4CD3-A2AF-5F6DDBD5398D}","151509E3-683B-450B-8C1B-B5C5CEEA0944","2013/11/20","N","No","Compliance Inspection","","",""
"{C300ADF7-5BE5-489B-A5C8-5F6F3C2E347B}","CFB05FBB-BDED-4BBB-8CC8-AFB3B7F07180","2015/01/30","N","No","Re-inspection","","",""
"{79057F4E-11A1-45B5-8C2F-5F71FEB9250E}","A82BCEB7-9DA3-445F-A6CB-8EDA71FB65AE","2015/03/30","N","Yes","Compliance Inspection","","",""
"{A66DC224-096A-41FC-80A0-5F728BEB19A7}","DAF394AC-424E-43D9-A262-18410328766A","2015/03/27","N","No","Compliance Inspection","","",""
"{E4C1155C-FF72-406C-B343-5F7352A4B66C}","6EACB9CA-AD88-4A17-AC7A-42AF834CC69C","2014/04/03","N","No","Compliance Inspection","","",""
"{92B48506-033B-4981-B71F-5F746F7E27B2}","C6016D3C-3866-447C-BE3B-C86B27009CC2","2015/09/28","N","Yes","Compliance Inspection","","",""
"{A32E562F-64FB-448D-80D7-5F7AF47F6939}","3F7868FE-5B34-4481-A142-4A6557F610D3","2013/11/26","N","No","Compliance Inspection","","",""
"{2BA95621-4EE3-49C6-9433-5F7EAEA5D704}","6E1876FD-1F6C-472F-9F30-FE6330139218","2014/06/16","Y","No","Compliance Inspection","","Re-inspection Required",""
"{940B3B8C-3556-44D1-B286-5F85DC32BE71}","14116927-830D-4957-846C-C24B6EF11F16","2014/02/27","N","No","Compliance Inspection","","",""
"{914ED45F-E779-4283-8941-5F89A0C627AE}","2FB688FD-2524-41BE-8F67-F51FF6D8B35F","2014/07/03","N","No","Compliance Inspection","","",""
"{2ADE4FF9-35A0-44FF-9AA5-5F920ADD8C5B}","07A26E4D-722C-45EC-A8F6-D5AA7F1B8AA0","2014/08/30","N","Yes","Compliance Inspection","","",""
"{92D72604-FACA-4A2B-B22F-5F936BFC4F45}","A2B8DA89-C5C6-489A-8E3B-38952C612F14","2014/09/23","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{01209F35-EE81-43A8-A201-5F94968DB905}","90BCFBA8-D492-4165-90A6-22905A079D8F","2014/09/05","N","No","Compliance Inspection","","",""
"{B84C3E13-AEB2-45CA-89AB-5F94C42E2ACF}","4D9FF20F-7D6E-4298-B355-373351073C48","2013/11/28","Y","No","Compliance Inspection","","Re-inspection Required",""
"{23803636-B0E9-42E4-BD1F-5F98BA3B3CB3}","077B1A22-91B4-4277-A90D-C83032A2F7D0","2014/05/02","N","No","Compliance Inspection","","",""
"{119E86CC-D4E5-4433-938D-5F9BF61B02EE}","19A63E8A-5772-43BA-8105-45096C317B3F","2015/04/25","N","No","Compliance Inspection","","",""
"{F99C4DEE-3858-449F-AEF8-5F9F6C049406}","7A6C9923-0167-41DF-A4DC-4F299FC744E3","2014/07/10","N","Yes","Compliance Inspection","","",""
"{8E494A98-FF01-4232-8F65-5FA01EBE0EDE}","F8B73417-9171-4B19-9B36-50E2B40F7B26","2015/03/06","N","Yes","Compliance Inspection","","",""
"{E6B9C3B7-AB83-4B37-A666-5FA2D44F02F2}","38D8A97A-D7AC-4AB5-8D7F-D4329552C795","2015/03/09","N","No","Compliance Inspection","","",""
"{4913D755-A74A-423A-AC4C-5FA826F3A1C4}","3FE747DD-FC55-4925-9C9A-7019F43262DC","2014/01/16","N","Yes","Compliance Inspection","","",""
"{945B8489-D0A8-47E8-8BBE-5FAD8C03F1AD}","9785579E-75A6-43E0-A46B-DCE862831C18","2015/03/04","N","Yes","Compliance Inspection","","",""
"{0922E0A4-3DED-4D50-B777-5FAE1D0BDBD3}","545DAB78-0A8F-4310-88A9-2CD0B9833C67","2015/09/08","N","Yes","Compliance Inspection","","",""
"{DD7DF222-B6D1-4750-BFCE-5FB25BEA16F0}","75086BC2-989E-4D9C-8166-FBAEDB649824","2015/01/23","N","Yes","Compliance Inspection","","",""
"{4A5B59C6-7AD6-4BDC-B804-5FB773022128}","8E55DD14-B33D-4C38-ACFF-ECB881AF60E5","2014/05/27","N","No","Compliance Inspection","","",""
"{C1D70AE5-888D-4357-8E37-5FBE61A91FF0}","CD4B50FF-AAF8-499E-AD7D-2F432128BCFE","2015/07/08","N","Yes","Compliance Inspection","","",""
"{7D1C2CCD-9C8D-48C3-9700-5FBFCABB612E}","F654847E-92C2-48B3-91BB-D5A7482546F5","2015/05/07","N","No","Compliance Inspection","","",""
"{89D5D829-0537-4617-9D32-5FC336EB23C4}","CDCF73BC-5ECC-4E83-9E4E-EDE27D4B0C50","2014/04/02","N","Yes","Compliance Inspection","","",""
"{352371F9-60CB-4810-BBD1-5FCD41C21698}","7E716B37-56DB-40A6-A07F-3A9118CB8EB0","2015/07/29","N","No","Compliance Inspection","","",""
"{ED601D9C-0DED-4720-9DB1-5FD02E49BBDF}","340A18A0-6B8A-4AF6-AD6F-187998083927","2014/09/12","N","Yes","Compliance Inspection","","",""
"{5D8CD7E6-AC37-40F2-BC68-5FD0C3493CD6}","C32E7DBB-43B5-496D-BC84-D27F3354EEF4","2015/05/15","N","No","Compliance Inspection","","",""
"{94D28131-24CB-46D8-A54A-5FD2FEFAA030}","18BFE176-FC62-4A27-9D1F-7A5E7BC72F9F","2014/03/18","N","No","Compliance Inspection","","",""
"{C806BFDC-B98B-4284-9C6E-5FDC10C91466}","036E8789-AE1F-4278-BC93-548246603BEB","2014/08/13","N","Yes","Compliance Inspection","","",""
"{99BC0639-0F3E-4266-B791-5FDCC2806B04}","25378EEE-C6A8-4E57-AE84-9EE55870662E","2014/07/17","N","Yes","Compliance Inspection","","",""
"{EAC74E20-5B86-4331-B649-5FE1C64F0919}","25378EEE-C6A8-4E57-AE84-9EE55870662E","2015/01/07","N","Yes","Compliance Inspection","","",""
"{57023FFC-B7E9-4967-8857-5FE32261B652}","D4B27D9A-6771-41DC-BE77-05933E0469ED","2014/08/07","N","Yes","Compliance Inspection","","",""
"{BAF74733-797C-4D11-AB57-5FE6E7FD8AF8}","2898E695-5C7F-4E75-906D-1A301F2067B3","2015/03/12","N","No","Compliance Inspection","","",""
"{8CA5FC5A-B9C6-4C43-B603-5FE76B81D537}","CE3378B1-CDD2-4657-9EF9-A57EF42B03AA","2015/04/25","N","No","Compliance Inspection","","",""
"{64838C6A-E395-486B-91F6-5FEA417E7F66}","D42DB786-0D89-4BB9-BF09-F850010BDF2D","2015/04/15","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{02A2A127-00BB-4110-BE29-5FECBEBCD347}","FCFFED4E-DD90-4052-81B5-3BDCED804CC5","2015/11/04","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{A7A619A7-2E63-4943-B03C-5FF2865A71AA}","E9C84F5B-198A-4617-AF25-ADCCDBC8EC3F","2014/05/03","N","No","Compliance Inspection","","",""
"{C93A55BD-9CFB-4786-BE21-5FF7DD86C62F}","F96132AC-F602-4B27-891A-934BDBB4AB43","2014/06/06","Y","No","Compliance Inspection","","Re-inspection Required",""
"{491911D9-5AB8-42A8-9770-5FFD304BBCEB}","0F1FF532-E88E-44A1-99E4-17E21AFD2057","2014/12/18","N","No","Compliance Inspection","","",""
"{8728B31B-6332-4C7F-868B-60026D9A4FE3}","66AB199D-28D4-4F08-8F5A-2B84EE8A99C6","2014/11/25","N","Yes","Compliance Inspection","","",""
"{410436C8-C220-4B66-94E8-600304EA9EC6}","68A314EF-C32E-4BCB-85B8-84BAE4DE4F5B","2015/06/15","N","Yes","Compliance Inspection","","",""
"{893CFCE2-43C1-42F7-8B71-6005F4855249}","130797C0-AA29-44AA-B912-7DE2BAD6F42F","2014/11/27","N","No","Compliance Inspection","","",""
"{A8E410DB-BD06-48FF-B418-60084A4BE2D5}","B579E543-614D-4C3F-8582-E6C91D5102FC","2014/02/20","N","No","Compliance Inspection","","",""
"{C47EC71D-E171-4E97-8332-6009CECEE585}","F8F99038-C01F-41E3-B68A-70CAC9491727","2014/05/01","N","Yes","Compliance Inspection","","",""
"{DB5E1D6A-B47D-4772-9BA7-600E1357AB03}","0D93D321-192E-44CE-BBA1-4AEA5CFF240A","2014/06/25","N","No","Compliance Inspection","","",""
"{A1E7168A-9441-4188-BB9E-601B7D9C59A1}","BA994A27-A092-4CF7-A35B-5D87A406821C","2015/06/30","N","No","Compliance Inspection","","",""
"{6309D768-9CFE-4532-9E3F-601E3C748823}","C01E4D78-7EE9-4052-9C6A-8CA88197CD13","2014/02/12","N","Yes","Compliance Inspection","","",""
"{E1C7E12C-08AB-4253-904F-601F680BBF77}","38D8A97A-D7AC-4AB5-8D7F-D4329552C795","2015/07/20","N","No","Compliance Inspection","","",""
"{B668A0DB-BBAC-49A7-BA67-602C830CDC37}","49829DBC-95C9-4880-9FDD-C3BBBC47BFA4","2015/09/02","N","No","Re-inspection","","",""
"{FC8B2C0E-6B5F-40F9-87EC-602CA583B00F}","18A4BB1A-F408-44C4-A62F-A9892B1B3E7B","2015/06/11","N","No","Compliance Inspection","","",""
"{D73E27FF-6465-47C1-ADB2-60309132E6BB}","28373CA8-47FA-499F-86E3-921CE52B2A3E","2014/11/03","N","No","Compliance Inspection","","",""
"{9E8B3BAE-029E-4B99-849E-6032A1B49C44}","910941DC-A97D-4EC2-9E7C-7C510AE319CC","2014/11/14","Y","No","Re-inspection","","Re-inspection Required",""
"{922ACBA7-471D-41EA-B338-6033C48783C7}","D95D232F-C2ED-4E3C-B446-12C528206F93","2013/11/13","N","No","Compliance Inspection","","",""
"{7D95C2D6-88D0-4DFE-90B7-603642BFE0EF}","B2B3E42D-4971-4DA7-A243-47C5E78F36A9","2014/04/16","N","No","Compliance Inspection","","",""
"{331F2A10-6267-4BC7-9F55-603F328151C7}","C727F401-F98B-4F93-9B74-370470254D4E","2014/06/05","N","No","Compliance Inspection","","",""
"{CBEAB5E4-3F86-43C2-9622-60420AAF1A20}","285CC96C-D5DA-4A6E-98E9-C9340742DE7D","2014/11/19","N","No","Compliance Inspection","","",""
"{9745FFA2-54E1-4869-A509-6043F673B233}","1D7C2518-C4ED-48E9-A055-A8037971C3C2","2015/04/27","N","Yes","Compliance Inspection","","",""
"{02E0DE76-77D6-4230-8566-604C299DD4F4}","3BA3A420-480A-4BC2-83EC-477F62F529DA","2014/01/09","N","No","Compliance Inspection","","",""
"{47F8FF7C-1FD2-40C2-B185-604DCEEA0E42}","9910D864-B9D0-404F-BB2B-6017B2AFEA87","2015/10/23","N","Yes","Compliance Inspection","","",""
"{4CA74354-6E0E-444C-BA3D-604DEB6CC804}","B0A070F8-3E6B-473C-BCA7-3E51E1726C55","2015/06/29","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{1EDEB6F6-59E9-44C5-B02A-6050B5A2D473}","E804FDEA-79EE-4D13-92B2-03A9EBB05C5F","2014/10/21","N","No","Compliance Inspection","","",""
"{CFC2880B-0204-4AFA-A83D-60571B5A51A4}","A0380F6A-336E-4F62-A1FA-28C68455F119","2015/09/01","N","Yes","Compliance Inspection","","",""
"{F83A4DF1-2A09-4917-8745-605E14E452DF}","35B9A388-3816-43EF-A8E4-9C2048C79133","2015/04/02","N","Yes","Compliance Inspection","","",""
"{5805771E-9E1B-42CA-A097-6064C5830D4D}","C40B1C51-AA58-4279-848B-45D7B50E33D6","2014/08/28","N","No","Compliance Inspection","","",""
"{092E7628-D717-4229-9194-60667AE28DB5}","8080902B-0E22-4E3D-89C7-E0982B0D188C","2015/06/13","N","No","Compliance Inspection","","",""
"{1742EE61-1CC6-4D0B-AF3D-6066CD4A3A41}","E8476151-576B-417D-9936-E04FF3EBB5D3","2015/06/09","N","No","Compliance Inspection","","",""
"{4091CB5D-D93D-4C57-ADE0-606715BFD7C6}","BCB3C2A4-C26D-45EE-8EE0-BA8D83F2769F","2014/01/08","N","No","Compliance Inspection","","",""
"{9BD61AB2-2819-4AE5-ACE2-60689EAC0CAB}","C6475243-34DD-4029-9304-D3669220FDD3","2013/12/02","N","No","Compliance Inspection","","",""
"{D80BA41D-3669-46E4-9FE7-60696293F88C}","DBC3B15D-2C18-470A-9516-BCFE00890C89","2015/04/15","N","No","Compliance Inspection","","",""
"{AC8317B4-1309-4E22-BF95-606B044BDC5D}","E1A7B5E1-F4A2-4139-A4DC-845AA249D7D3","2015/03/12","N","Yes","Compliance Inspection","","",""
"{3E4AB56B-7B0E-4869-BF8D-6073A7FD0100}","17B27239-44DB-44AF-8108-3A19F2537BBB","2015/07/22","N","No","Compliance Inspection","","",""
"{409322BB-F99E-48D1-910C-60747EDBDCAB}","A2E8BED6-6BFD-4690-8741-E2B765B87923","2014/02/07","N","No","Compliance Inspection","","",""
"{AE0E7ABC-2E2D-46EE-BC37-6075324489FE}","343C28C8-9F30-40CD-A042-6869BE3B460D","2014/08/21","N","No","Compliance Inspection","","",""
"{9BD83DA0-C3B6-4C74-A962-6079297231A1}","BB73BFF3-98FA-43CD-9563-4E85D603C13C","2015/10/29","N","Yes","Compliance Inspection","","",""
"{D3512441-AF89-4051-8927-60858647CF11}","25D3AAD8-0FF7-40B9-92C0-1EC1C00DD5D2","2015/08/25","N","No","Re-inspection","","",""
"{CEE41989-2F84-4685-A6DD-608E288A71A1}","D1306D99-FEE4-4264-B745-C88896BC41CB","2015/09/11","N","Yes","Compliance Inspection","","",""
"{0451BB3B-D0C9-40AD-9DAF-60927DC247F1}","FFE57E76-48F4-41E0-AE40-BAB1AC1CB86B","2013/11/27","N","Yes","Compliance Inspection","","",""
"{40F09A83-F0B4-4FE6-A917-6092E2E491D6}","3A68786D-18A3-4B41-886E-1CBCEDB3F9D0","2015/09/19","N","No","Compliance Inspection","","",""
"{A40CE3D7-FC7C-40B0-ABA6-60933C8B22FC}","C0BC6693-C738-47F5-B843-D8E4778EBF40","2015/09/10","N","No","Compliance Inspection","","",""
"{B8F33E60-07A9-471D-9C20-609A3C602CF6}","E5AC831B-EB92-40A5-8A55-43733608D877","2014/10/23","N","Yes","Compliance Inspection","","",""
"{372D42AF-BD35-4D78-9F55-609E1FAA9C72}","817D3B95-6E41-41DA-83BB-483BCC82908E","2013/12/06","N","Yes","Compliance Inspection","","",""
"{04A0F66F-8B51-41A6-A614-609E8BA0760B}","B5BF4909-040F-431B-BBC3-461920EEF51C","2014/09/25","N","Yes","Compliance Inspection","","",""
"{B715E760-AAF7-4293-8AA9-60A5B91976FD}","1D98A148-42EA-4200-A427-B1C991160E44","2014/01/13","N","No","Re-inspection","","",""
"{FAA1876B-650B-49B8-8953-60A746B4D4FB}","90BCFBA8-D492-4165-90A6-22905A079D8F","2015/05/29","N","No","Compliance Inspection","","",""
"{4A3B04B0-3DB6-4C3E-90D7-60AA9CE8B118}","0FDB7894-4658-4F63-A428-DF70BE7005E2","2014/10/10","N","No","Compliance Inspection","","",""
"{438E1746-BF77-43A4-8B60-60B0AD7BCAAE}","0BE11D80-1C92-48B6-9BD5-51C0FC11DBCD","2015/07/20","N","Yes","Compliance Inspection","","",""
"{F3FEEEE9-15C3-48B5-899C-60B3BCE19753}","1057F1AE-577A-4CB4-8317-E50A92E29C64","2015/09/17","N","No","Compliance Inspection","","",""
"{4A753A88-C234-4BA0-80A3-60B5705F0903}","2B3E07F0-62D5-48F2-B163-E83312D890C8","2015/01/29","Y","No","Compliance Inspection","","Re-inspection Required",""
"{21CB8922-3B27-4E0D-8041-60B85B78E8A2}","915BF095-3502-4513-A672-826323B5F300","2014/08/13","N","No","Compliance Inspection","","",""
"{4FF035A6-41CA-4C62-9DE0-60BD7EAA87D6}","2DB254AC-5547-44DF-BD89-D6463972AE79","2015/03/16","Y","No","Compliance Inspection","","Re-inspection Required",""
"{5728946F-3208-49F1-B1FF-60C04DE2FEB7}","7C6B6306-E137-4CE2-B4EA-75CC8A2B0942","2014/07/10","N","No","Compliance Inspection","","",""
"{E0D52D1F-3AC4-48D9-82EC-60C1C3E65DAD}","62FA8808-D9CE-4505-A390-450D1DF525C4","2014/05/09","N","No","Compliance Inspection","","",""
"{0E23FE73-D110-470F-A6D8-60C2BFAF9050}","227477E5-CE2E-4EAB-8866-9F5EE0FE1F77","2014/03/10","N","No","Compliance Inspection","","",""
"{E1616C10-DFFF-4373-8E74-60C51D415CF0}","A636E49E-9348-4C77-B067-612E8D59DE64","2014/11/27","N","No","Compliance Inspection","","",""
"{A27D9C4D-A3FF-4A76-BEB8-60C83E270E4E}","5C499E0D-2115-4E48-9961-438AD7658725","2015/07/21","N","No","Compliance Inspection","","",""
"{BA4A7889-10A6-4252-89CF-60C90F6CE3C0}","65628B82-8C2A-4EFD-94D7-F10236398F32","2015/07/24","N","No","Compliance Inspection","","",""
"{0457A2AE-94C3-46BC-804D-60CA0F5F8FBA}","823DDE78-4913-4092-A562-9119F65E2B08","2014/12/04","N","No","Compliance Inspection","","",""
"{01248B7D-EBFA-48FD-9B40-60CC326ADE65}","AE73D0C7-4399-44DD-8BD4-D3859FD0AD48","2015/09/23","N","No","Re-inspection","","",""
"{4A138133-10A0-41C6-B748-60D117CCC7E9}","FCAD27EE-7CB9-4151-A6F6-202BF0E51D4B","2015/09/24","N","Yes","Compliance Inspection","","",""
"{22ADF944-B6F1-4ACF-AAE0-60D54B08A79E}","62F5EEEE-C5FA-40BE-B482-A8E59B0A9172","2013/12/09","N","Yes","Compliance Inspection","","",""
"{E23283C4-C16B-4755-AFF3-60D80B11EEA8}","EEE957CF-4A47-47E4-8DD1-4E546FBB6B6F","2015/06/22","N","No","Compliance Inspection","","",""
"{653400D6-ACB2-4A29-8B9F-60D8D931F2C5}","A39D3BF6-B575-4F37-A1C8-8DD7B8620D7B","2014/08/29","N","No","Re-inspection","","",""
"{ED324ACD-7237-4714-AD69-60DB74B8CC5C}","3F124FD1-3F0A-499D-AEE5-1BD3871D01DC","2015/05/27","Y","No","Compliance Inspection","","Re-inspection Required",""
"{EF1F093A-CF9C-4E71-8DC3-60DF8A8858B4}","DD665613-8D82-4374-8AA1-1AC66F68B298","2014/06/23","N","No","Compliance Inspection","","",""
"{7645652F-738B-4167-B069-60E2AB8938B8}","65A8193D-E04B-4FE4-AA8F-5A8FE3381650","2014/06/04","N","Yes","Compliance Inspection","","",""
"{EF6A7744-B456-4E81-B894-60E2EF1171E7}","F96132AC-F602-4B27-891A-934BDBB4AB43","2014/06/10","N","No","Re-inspection","","",""
"{69E3F6F5-C0CE-4E6B-B53C-60EBD6848E85}","8CA3DCD8-669C-42F3-AB0F-AE7EFC108DA1","2015/08/05","N","No","Compliance Inspection","","",""
"{EADC9051-787C-41A8-A995-60EEB36257FC}","455F2FBB-9450-477A-9A63-39E8B704DA83","2015/06/16","N","Yes","Compliance Inspection","","",""
"{B88E993F-66F6-4ECC-8D72-60EF2CB4C433}","3FC47DD7-5F88-44C6-BD7D-4813EADA5070","2015/02/13","N","No","Re-inspection","","",""
"{6C18DF0B-212D-48A9-8D70-60F75E091E92}","D3288C30-1754-4DB1-B755-986A8F5D2A31","2014/10/30","N","Yes","Compliance Inspection","","",""
